datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/12/2020 6:00:00 AM,1/12/2020 1:00:00 AM,RTO,RTO,RTO,RTO,65761.988,False
1/12/2020 7:00:00 AM,1/12/2020 2:00:00 AM,RTO,RTO,RTO,RTO,64569.308,False
1/12/2020 8:00:00 AM,1/12/2020 3:00:00 AM,RTO,RTO,RTO,RTO,63852.786,False
1/12/2020 9:00:00 AM,1/12/2020 4:00:00 AM,RTO,RTO,RTO,RTO,63891.620,False
1/12/2020 10:00:00 AM,1/12/2020 5:00:00 AM,RTO,RTO,RTO,RTO,65122.331,False
1/12/2020 11:00:00 AM,1/12/2020 6:00:00 AM,RTO,RTO,RTO,RTO,67216.315,False
1/12/2020 12:00:00 PM,1/12/2020 7:00:00 AM,RTO,RTO,RTO,RTO,70071.933,False
1/12/2020 1:00:00 PM,1/12/2020 8:00:00 AM,RTO,RTO,RTO,RTO,73034.741,False
1/12/2020 2:00:00 PM,1/12/2020 9:00:00 AM,RTO,RTO,RTO,RTO,75253.447,False
1/12/2020 3:00:00 PM,1/12/2020 10:00:00 AM,RTO,RTO,RTO,RTO,76640.347,False
1/12/2020 4:00:00 PM,1/12/2020 11:00:00 AM,RTO,RTO,RTO,RTO,76987.094,False
1/12/2020 5:00:00 PM,1/12/2020 12:00:00 PM,RTO,RTO,RTO,RTO,77156.374,False
1/12/2020 6:00:00 PM,1/12/2020 1:00:00 PM,RTO,RTO,RTO,RTO,76908.235,False
1/12/2020 7:00:00 PM,1/12/2020 2:00:00 PM,RTO,RTO,RTO,RTO,76841.719,False
1/12/2020 8:00:00 PM,1/12/2020 3:00:00 PM,RTO,RTO,RTO,RTO,77683.731,False
1/12/2020 9:00:00 PM,1/12/2020 4:00:00 PM,RTO,RTO,RTO,RTO,79839.642,False
1/12/2020 10:00:00 PM,1/12/2020 5:00:00 PM,RTO,RTO,RTO,RTO,85159.107,False
1/12/2020 11:00:00 PM,1/12/2020 6:00:00 PM,RTO,RTO,RTO,RTO,87132.973,False
1/13/2020 12:00:00 AM,1/12/2020 7:00:00 PM,RTO,RTO,RTO,RTO,86551.091,False
1/13/2020 1:00:00 AM,1/12/2020 8:00:00 PM,RTO,RTO,RTO,RTO,85194.155,False
1/13/2020 2:00:00 AM,1/12/2020 9:00:00 PM,RTO,RTO,RTO,RTO,82478.524,False
1/13/2020 3:00:00 AM,1/12/2020 10:00:00 PM,RTO,RTO,RTO,RTO,78908.573,False
1/13/2020 4:00:00 AM,1/12/2020 11:00:00 PM,RTO,RTO,RTO,RTO,75218.963,False
1/13/2020 5:00:00 AM,1/13/2020 12:00:00 AM,RTO,RTO,RTO,RTO,72687.197,False
1/13/2020 6:00:00 AM,1/13/2020 1:00:00 AM,RTO,RTO,RTO,RTO,71541.608,False
1/13/2020 7:00:00 AM,1/13/2020 2:00:00 AM,RTO,RTO,RTO,RTO,71103.335,False
1/13/2020 8:00:00 AM,1/13/2020 3:00:00 AM,RTO,RTO,RTO,RTO,71734.737,False
1/13/2020 9:00:00 AM,1/13/2020 4:00:00 AM,RTO,RTO,RTO,RTO,73996.896,False
1/13/2020 10:00:00 AM,1/13/2020 5:00:00 AM,RTO,RTO,RTO,RTO,79473.169,False
1/13/2020 11:00:00 AM,1/13/2020 6:00:00 AM,RTO,RTO,RTO,RTO,87951.290,False
1/13/2020 12:00:00 PM,1/13/2020 7:00:00 AM,RTO,RTO,RTO,RTO,93759.074,False
1/13/2020 1:00:00 PM,1/13/2020 8:00:00 AM,RTO,RTO,RTO,RTO,94401.937,False
1/13/2020 2:00:00 PM,1/13/2020 9:00:00 AM,RTO,RTO,RTO,RTO,94217.764,False
1/13/2020 3:00:00 PM,1/13/2020 10:00:00 AM,RTO,RTO,RTO,RTO,93511.801,False
1/13/2020 4:00:00 PM,1/13/2020 11:00:00 AM,RTO,RTO,RTO,RTO,92620.054,False
1/13/2020 5:00:00 PM,1/13/2020 12:00:00 PM,RTO,RTO,RTO,RTO,91589.249,False
1/13/2020 6:00:00 PM,1/13/2020 1:00:00 PM,RTO,RTO,RTO,RTO,90547.602,False
1/13/2020 7:00:00 PM,1/13/2020 2:00:00 PM,RTO,RTO,RTO,RTO,89676.761,False
1/13/2020 8:00:00 PM,1/13/2020 3:00:00 PM,RTO,RTO,RTO,RTO,89171.976,False
1/13/2020 9:00:00 PM,1/13/2020 4:00:00 PM,RTO,RTO,RTO,RTO,90667.533,False
1/13/2020 10:00:00 PM,1/13/2020 5:00:00 PM,RTO,RTO,RTO,RTO,95351.914,False
1/13/2020 11:00:00 PM,1/13/2020 6:00:00 PM,RTO,RTO,RTO,RTO,97315.586,False
1/14/2020 12:00:00 AM,1/13/2020 7:00:00 PM,RTO,RTO,RTO,RTO,96565.786,False
1/14/2020 1:00:00 AM,1/13/2020 8:00:00 PM,RTO,RTO,RTO,RTO,94710.018,False
1/14/2020 2:00:00 AM,1/13/2020 9:00:00 PM,RTO,RTO,RTO,RTO,91475.207,False
1/14/2020 3:00:00 AM,1/13/2020 10:00:00 PM,RTO,RTO,RTO,RTO,86785.173,False
1/14/2020 4:00:00 AM,1/13/2020 11:00:00 PM,RTO,RTO,RTO,RTO,82347.700,False
1/14/2020 5:00:00 AM,1/14/2020 12:00:00 AM,RTO,RTO,RTO,RTO,78905.115,False
1/14/2020 6:00:00 AM,1/14/2020 1:00:00 AM,RTO,RTO,RTO,RTO,76811.114,False
1/14/2020 7:00:00 AM,1/14/2020 2:00:00 AM,RTO,RTO,RTO,RTO,75819.448,False
1/14/2020 8:00:00 AM,1/14/2020 3:00:00 AM,RTO,RTO,RTO,RTO,75867.314,False
1/14/2020 9:00:00 AM,1/14/2020 4:00:00 AM,RTO,RTO,RTO,RTO,77608.579,False
1/14/2020 10:00:00 AM,1/14/2020 5:00:00 AM,RTO,RTO,RTO,RTO,82539.053,False
1/14/2020 11:00:00 AM,1/14/2020 6:00:00 AM,RTO,RTO,RTO,RTO,90219.205,False
1/14/2020 12:00:00 PM,1/14/2020 7:00:00 AM,RTO,RTO,RTO,RTO,95322.213,False
1/14/2020 1:00:00 PM,1/14/2020 8:00:00 AM,RTO,RTO,RTO,RTO,95426.339,False
1/14/2020 2:00:00 PM,1/14/2020 9:00:00 AM,RTO,RTO,RTO,RTO,95091.233,False
1/14/2020 3:00:00 PM,1/14/2020 10:00:00 AM,RTO,RTO,RTO,RTO,94641.351,False
1/14/2020 4:00:00 PM,1/14/2020 11:00:00 AM,RTO,RTO,RTO,RTO,94084.443,False
1/14/2020 5:00:00 PM,1/14/2020 12:00:00 PM,RTO,RTO,RTO,RTO,93123.854,False
1/14/2020 6:00:00 PM,1/14/2020 1:00:00 PM,RTO,RTO,RTO,RTO,92403.049,False
1/14/2020 7:00:00 PM,1/14/2020 2:00:00 PM,RTO,RTO,RTO,RTO,91518.579,False
1/14/2020 8:00:00 PM,1/14/2020 3:00:00 PM,RTO,RTO,RTO,RTO,91020.556,False
1/14/2020 9:00:00 PM,1/14/2020 4:00:00 PM,RTO,RTO,RTO,RTO,92080.833,False
1/14/2020 10:00:00 PM,1/14/2020 5:00:00 PM,RTO,RTO,RTO,RTO,95524.760,False
1/14/2020 11:00:00 PM,1/14/2020 6:00:00 PM,RTO,RTO,RTO,RTO,97095.715,False
1/15/2020 12:00:00 AM,1/14/2020 7:00:00 PM,RTO,RTO,RTO,RTO,95951.092,False
1/15/2020 1:00:00 AM,1/14/2020 8:00:00 PM,RTO,RTO,RTO,RTO,93865.953,False
1/15/2020 2:00:00 AM,1/14/2020 9:00:00 PM,RTO,RTO,RTO,RTO,90500.591,False
1/15/2020 3:00:00 AM,1/14/2020 10:00:00 PM,RTO,RTO,RTO,RTO,85655.713,False
1/15/2020 4:00:00 AM,1/14/2020 11:00:00 PM,RTO,RTO,RTO,RTO,80889.406,False
1/15/2020 5:00:00 AM,1/15/2020 12:00:00 AM,RTO,RTO,RTO,RTO,77511.626,False
1/15/2020 6:00:00 AM,1/15/2020 1:00:00 AM,RTO,RTO,RTO,RTO,75808.868,False
1/15/2020 7:00:00 AM,1/15/2020 2:00:00 AM,RTO,RTO,RTO,RTO,74958.675,False
1/15/2020 8:00:00 AM,1/15/2020 3:00:00 AM,RTO,RTO,RTO,RTO,75195.227,False
1/15/2020 9:00:00 AM,1/15/2020 4:00:00 AM,RTO,RTO,RTO,RTO,76992.067,False
1/15/2020 10:00:00 AM,1/15/2020 5:00:00 AM,RTO,RTO,RTO,RTO,81853.162,False
1/15/2020 11:00:00 AM,1/15/2020 6:00:00 AM,RTO,RTO,RTO,RTO,89773.310,False
1/15/2020 12:00:00 PM,1/15/2020 7:00:00 AM,RTO,RTO,RTO,RTO,94883.710,False
1/15/2020 1:00:00 PM,1/15/2020 8:00:00 AM,RTO,RTO,RTO,RTO,94730.054,False
1/15/2020 2:00:00 PM,1/15/2020 9:00:00 AM,RTO,RTO,RTO,RTO,92898.075,False
1/15/2020 3:00:00 PM,1/15/2020 10:00:00 AM,RTO,RTO,RTO,RTO,91246.126,False
1/15/2020 4:00:00 PM,1/15/2020 11:00:00 AM,RTO,RTO,RTO,RTO,89409.562,False
1/15/2020 5:00:00 PM,1/15/2020 12:00:00 PM,RTO,RTO,RTO,RTO,87860.748,False
1/15/2020 6:00:00 PM,1/15/2020 1:00:00 PM,RTO,RTO,RTO,RTO,87037.397,False
1/15/2020 7:00:00 PM,1/15/2020 2:00:00 PM,RTO,RTO,RTO,RTO,86212.015,False
1/15/2020 8:00:00 PM,1/15/2020 3:00:00 PM,RTO,RTO,RTO,RTO,86295.992,False
1/15/2020 9:00:00 PM,1/15/2020 4:00:00 PM,RTO,RTO,RTO,RTO,88404.117,False
1/15/2020 10:00:00 PM,1/15/2020 5:00:00 PM,RTO,RTO,RTO,RTO,93119.537,False
1/15/2020 11:00:00 PM,1/15/2020 6:00:00 PM,RTO,RTO,RTO,RTO,94720.902,False
1/16/2020 12:00:00 AM,1/15/2020 7:00:00 PM,RTO,RTO,RTO,RTO,93864.524,False
1/16/2020 1:00:00 AM,1/15/2020 8:00:00 PM,RTO,RTO,RTO,RTO,92284.591,False
1/16/2020 2:00:00 AM,1/15/2020 9:00:00 PM,RTO,RTO,RTO,RTO,88897.012,False
1/16/2020 3:00:00 AM,1/15/2020 10:00:00 PM,RTO,RTO,RTO,RTO,83942.138,False
1/16/2020 4:00:00 AM,1/15/2020 11:00:00 PM,RTO,RTO,RTO,RTO,79258.433,False
1/16/2020 5:00:00 AM,1/16/2020 12:00:00 AM,RTO,RTO,RTO,RTO,76046.115,False
1/16/2020 6:00:00 AM,1/16/2020 1:00:00 AM,RTO,RTO,RTO,RTO,74061.122,False
1/16/2020 7:00:00 AM,1/16/2020 2:00:00 AM,RTO,RTO,RTO,RTO,73301.138,False
1/16/2020 8:00:00 AM,1/16/2020 3:00:00 AM,RTO,RTO,RTO,RTO,73420.540,False
1/16/2020 9:00:00 AM,1/16/2020 4:00:00 AM,RTO,RTO,RTO,RTO,75009.767,False
1/16/2020 10:00:00 AM,1/16/2020 5:00:00 AM,RTO,RTO,RTO,RTO,79760.492,False
1/16/2020 11:00:00 AM,1/16/2020 6:00:00 AM,RTO,RTO,RTO,RTO,87962.827,False
1/16/2020 12:00:00 PM,1/16/2020 7:00:00 AM,RTO,RTO,RTO,RTO,93490.725,False
1/16/2020 1:00:00 PM,1/16/2020 8:00:00 AM,RTO,RTO,RTO,RTO,93919.353,False
1/16/2020 2:00:00 PM,1/16/2020 9:00:00 AM,RTO,RTO,RTO,RTO,93126.290,False
1/16/2020 3:00:00 PM,1/16/2020 10:00:00 AM,RTO,RTO,RTO,RTO,92450.522,False
1/16/2020 4:00:00 PM,1/16/2020 11:00:00 AM,RTO,RTO,RTO,RTO,91362.924,False
1/16/2020 5:00:00 PM,1/16/2020 12:00:00 PM,RTO,RTO,RTO,RTO,90641.620,False
1/16/2020 6:00:00 PM,1/16/2020 1:00:00 PM,RTO,RTO,RTO,RTO,90443.357,False
1/16/2020 7:00:00 PM,1/16/2020 2:00:00 PM,RTO,RTO,RTO,RTO,90333.420,False
1/16/2020 8:00:00 PM,1/16/2020 3:00:00 PM,RTO,RTO,RTO,RTO,91005.559,False
1/16/2020 9:00:00 PM,1/16/2020 4:00:00 PM,RTO,RTO,RTO,RTO,93858.770,False
1/16/2020 10:00:00 PM,1/16/2020 5:00:00 PM,RTO,RTO,RTO,RTO,99744.756,False
1/16/2020 11:00:00 PM,1/16/2020 6:00:00 PM,RTO,RTO,RTO,RTO,102860.302,False
1/17/2020 12:00:00 AM,1/16/2020 7:00:00 PM,RTO,RTO,RTO,RTO,102849.924,False
1/17/2020 1:00:00 AM,1/16/2020 8:00:00 PM,RTO,RTO,RTO,RTO,101896.967,False
1/17/2020 2:00:00 AM,1/16/2020 9:00:00 PM,RTO,RTO,RTO,RTO,99454.935,False
1/17/2020 3:00:00 AM,1/16/2020 10:00:00 PM,RTO,RTO,RTO,RTO,95192.346,False
1/17/2020 4:00:00 AM,1/16/2020 11:00:00 PM,RTO,RTO,RTO,RTO,91163.168,False
1/17/2020 5:00:00 AM,1/17/2020 12:00:00 AM,RTO,RTO,RTO,RTO,88389.464,False
1/17/2020 6:00:00 AM,1/17/2020 1:00:00 AM,RTO,RTO,RTO,RTO,87009.164,False
1/17/2020 7:00:00 AM,1/17/2020 2:00:00 AM,RTO,RTO,RTO,RTO,86876.620,False
1/17/2020 8:00:00 AM,1/17/2020 3:00:00 AM,RTO,RTO,RTO,RTO,87668.464,False
1/17/2020 9:00:00 AM,1/17/2020 4:00:00 AM,RTO,RTO,RTO,RTO,90136.482,False
1/17/2020 10:00:00 AM,1/17/2020 5:00:00 AM,RTO,RTO,RTO,RTO,95650.214,False
1/17/2020 11:00:00 AM,1/17/2020 6:00:00 AM,RTO,RTO,RTO,RTO,104119.778,False
1/17/2020 12:00:00 PM,1/17/2020 7:00:00 AM,RTO,RTO,RTO,RTO,109126.406,False
1/17/2020 1:00:00 PM,1/17/2020 8:00:00 AM,RTO,RTO,RTO,RTO,108812.590,False
1/17/2020 2:00:00 PM,1/17/2020 9:00:00 AM,RTO,RTO,RTO,RTO,106688.503,False
1/17/2020 3:00:00 PM,1/17/2020 10:00:00 AM,RTO,RTO,RTO,RTO,104688.000,False
1/17/2020 4:00:00 PM,1/17/2020 11:00:00 AM,RTO,RTO,RTO,RTO,102214.303,False
1/17/2020 5:00:00 PM,1/17/2020 12:00:00 PM,RTO,RTO,RTO,RTO,100056.353,False
1/17/2020 6:00:00 PM,1/17/2020 1:00:00 PM,RTO,RTO,RTO,RTO,98594.548,False
1/17/2020 7:00:00 PM,1/17/2020 2:00:00 PM,RTO,RTO,RTO,RTO,97755.144,False
1/17/2020 8:00:00 PM,1/17/2020 3:00:00 PM,RTO,RTO,RTO,RTO,98155.782,False
1/17/2020 9:00:00 PM,1/17/2020 4:00:00 PM,RTO,RTO,RTO,RTO,100903.099,False
1/17/2020 10:00:00 PM,1/17/2020 5:00:00 PM,RTO,RTO,RTO,RTO,106221.023,False
1/17/2020 11:00:00 PM,1/17/2020 6:00:00 PM,RTO,RTO,RTO,RTO,107896.727,False
1/18/2020 12:00:00 AM,1/17/2020 7:00:00 PM,RTO,RTO,RTO,RTO,106890.424,False
1/18/2020 1:00:00 AM,1/17/2020 8:00:00 PM,RTO,RTO,RTO,RTO,105205.862,False
1/18/2020 2:00:00 AM,1/17/2020 9:00:00 PM,RTO,RTO,RTO,RTO,102765.957,False
1/18/2020 3:00:00 AM,1/17/2020 10:00:00 PM,RTO,RTO,RTO,RTO,99107.762,False
1/18/2020 4:00:00 AM,1/17/2020 11:00:00 PM,RTO,RTO,RTO,RTO,94672.938,False
1/18/2020 5:00:00 AM,1/18/2020 12:00:00 AM,RTO,RTO,RTO,RTO,91217.062,False
1/18/2020 6:00:00 AM,1/18/2020 1:00:00 AM,RTO,RTO,RTO,RTO,89009.174,False
1/18/2020 7:00:00 AM,1/18/2020 2:00:00 AM,RTO,RTO,RTO,RTO,87902.323,False
1/18/2020 8:00:00 AM,1/18/2020 3:00:00 AM,RTO,RTO,RTO,RTO,87309.914,False
1/18/2020 9:00:00 AM,1/18/2020 4:00:00 AM,RTO,RTO,RTO,RTO,87741.740,False
1/18/2020 10:00:00 AM,1/18/2020 5:00:00 AM,RTO,RTO,RTO,RTO,89224.400,False
1/18/2020 11:00:00 AM,1/18/2020 6:00:00 AM,RTO,RTO,RTO,RTO,91916.666,False
1/18/2020 12:00:00 PM,1/18/2020 7:00:00 AM,RTO,RTO,RTO,RTO,95394.831,False
1/18/2020 1:00:00 PM,1/18/2020 8:00:00 AM,RTO,RTO,RTO,RTO,98076.102,False
1/18/2020 2:00:00 PM,1/18/2020 9:00:00 AM,RTO,RTO,RTO,RTO,99992.290,False
1/18/2020 3:00:00 PM,1/18/2020 10:00:00 AM,RTO,RTO,RTO,RTO,101249.341,False
1/18/2020 4:00:00 PM,1/18/2020 11:00:00 AM,RTO,RTO,RTO,RTO,101392.987,False
1/18/2020 5:00:00 PM,1/18/2020 12:00:00 PM,RTO,RTO,RTO,RTO,100811.671,False
1/18/2020 6:00:00 PM,1/18/2020 1:00:00 PM,RTO,RTO,RTO,RTO,99327.346,False
1/18/2020 7:00:00 PM,1/18/2020 2:00:00 PM,RTO,RTO,RTO,RTO,98393.759,False
1/18/2020 8:00:00 PM,1/18/2020 3:00:00 PM,RTO,RTO,RTO,RTO,98043.021,False
1/18/2020 9:00:00 PM,1/18/2020 4:00:00 PM,RTO,RTO,RTO,RTO,99329.213,False
1/18/2020 10:00:00 PM,1/18/2020 5:00:00 PM,RTO,RTO,RTO,RTO,102072.423,False
1/18/2020 11:00:00 PM,1/18/2020 6:00:00 PM,RTO,RTO,RTO,RTO,101912.223,False
1/19/2020 12:00:00 AM,1/18/2020 7:00:00 PM,RTO,RTO,RTO,RTO,99756.016,False
1/19/2020 1:00:00 AM,1/18/2020 8:00:00 PM,RTO,RTO,RTO,RTO,97435.197,False
1/19/2020 2:00:00 AM,1/18/2020 9:00:00 PM,RTO,RTO,RTO,RTO,94556.130,False
1/19/2020 3:00:00 AM,1/18/2020 10:00:00 PM,RTO,RTO,RTO,RTO,90923.392,False
1/19/2020 4:00:00 AM,1/18/2020 11:00:00 PM,RTO,RTO,RTO,RTO,87416.906,False
1/19/2020 5:00:00 AM,1/19/2020 12:00:00 AM,RTO,RTO,RTO,RTO,84152.531,False
1/19/2020 6:00:00 AM,1/19/2020 1:00:00 AM,RTO,RTO,RTO,RTO,82370.006,False
1/19/2020 7:00:00 AM,1/19/2020 2:00:00 AM,RTO,RTO,RTO,RTO,81194.235,False
1/19/2020 8:00:00 AM,1/19/2020 3:00:00 AM,RTO,RTO,RTO,RTO,80888.846,False
1/19/2020 9:00:00 AM,1/19/2020 4:00:00 AM,RTO,RTO,RTO,RTO,81305.508,False
1/19/2020 10:00:00 AM,1/19/2020 5:00:00 AM,RTO,RTO,RTO,RTO,83032.026,False
1/19/2020 11:00:00 AM,1/19/2020 6:00:00 AM,RTO,RTO,RTO,RTO,85625.972,False
1/19/2020 12:00:00 PM,1/19/2020 7:00:00 AM,RTO,RTO,RTO,RTO,88812.823,False
1/19/2020 1:00:00 PM,1/19/2020 8:00:00 AM,RTO,RTO,RTO,RTO,91586.562,False
1/19/2020 2:00:00 PM,1/19/2020 9:00:00 AM,RTO,RTO,RTO,RTO,93083.799,False
1/19/2020 3:00:00 PM,1/19/2020 10:00:00 AM,RTO,RTO,RTO,RTO,93002.999,False
1/19/2020 4:00:00 PM,1/19/2020 11:00:00 AM,RTO,RTO,RTO,RTO,92660.557,False
1/19/2020 5:00:00 PM,1/19/2020 12:00:00 PM,RTO,RTO,RTO,RTO,92450.129,False
1/19/2020 6:00:00 PM,1/19/2020 1:00:00 PM,RTO,RTO,RTO,RTO,91988.408,False
1/19/2020 7:00:00 PM,1/19/2020 2:00:00 PM,RTO,RTO,RTO,RTO,92153.462,False
1/19/2020 8:00:00 PM,1/19/2020 3:00:00 PM,RTO,RTO,RTO,RTO,93412.904,False
1/19/2020 9:00:00 PM,1/19/2020 4:00:00 PM,RTO,RTO,RTO,RTO,96744.929,False
1/19/2020 10:00:00 PM,1/19/2020 5:00:00 PM,RTO,RTO,RTO,RTO,102364.236,False
1/19/2020 11:00:00 PM,1/19/2020 6:00:00 PM,RTO,RTO,RTO,RTO,105606.895,False
1/20/2020 12:00:00 AM,1/19/2020 7:00:00 PM,RTO,RTO,RTO,RTO,105570.104,False
1/20/2020 1:00:00 AM,1/19/2020 8:00:00 PM,RTO,RTO,RTO,RTO,104880.922,False
1/20/2020 2:00:00 AM,1/19/2020 9:00:00 PM,RTO,RTO,RTO,RTO,102884.597,False
1/20/2020 3:00:00 AM,1/19/2020 10:00:00 PM,RTO,RTO,RTO,RTO,99907.132,False
1/20/2020 4:00:00 AM,1/19/2020 11:00:00 PM,RTO,RTO,RTO,RTO,96823.772,False
1/20/2020 5:00:00 AM,1/20/2020 12:00:00 AM,RTO,RTO,RTO,RTO,94778.934,False
1/20/2020 6:00:00 AM,1/20/2020 1:00:00 AM,RTO,RTO,RTO,RTO,93926.304,False
1/20/2020 7:00:00 AM,1/20/2020 2:00:00 AM,RTO,RTO,RTO,RTO,93889.512,False
1/20/2020 8:00:00 AM,1/20/2020 3:00:00 AM,RTO,RTO,RTO,RTO,94659.178,False
1/20/2020 9:00:00 AM,1/20/2020 4:00:00 AM,RTO,RTO,RTO,RTO,96847.589,False
1/20/2020 10:00:00 AM,1/20/2020 5:00:00 AM,RTO,RTO,RTO,RTO,101432.306,False
1/20/2020 11:00:00 AM,1/20/2020 6:00:00 AM,RTO,RTO,RTO,RTO,107498.814,False
1/20/2020 12:00:00 PM,1/20/2020 7:00:00 AM,RTO,RTO,RTO,RTO,112105.122,False
1/20/2020 1:00:00 PM,1/20/2020 8:00:00 AM,RTO,RTO,RTO,RTO,112889.290,False
1/20/2020 2:00:00 PM,1/20/2020 9:00:00 AM,RTO,RTO,RTO,RTO,111996.663,False
1/20/2020 3:00:00 PM,1/20/2020 10:00:00 AM,RTO,RTO,RTO,RTO,109885.445,False
1/20/2020 4:00:00 PM,1/20/2020 11:00:00 AM,RTO,RTO,RTO,RTO,107614.724,False
1/20/2020 5:00:00 PM,1/20/2020 12:00:00 PM,RTO,RTO,RTO,RTO,105384.037,False
1/20/2020 6:00:00 PM,1/20/2020 1:00:00 PM,RTO,RTO,RTO,RTO,103692.581,False
1/20/2020 7:00:00 PM,1/20/2020 2:00:00 PM,RTO,RTO,RTO,RTO,102624.699,False
1/20/2020 8:00:00 PM,1/20/2020 3:00:00 PM,RTO,RTO,RTO,RTO,102890.236,False
1/20/2020 9:00:00 PM,1/20/2020 4:00:00 PM,RTO,RTO,RTO,RTO,105695.266,False
1/20/2020 10:00:00 PM,1/20/2020 5:00:00 PM,RTO,RTO,RTO,RTO,111764.169,False
1/20/2020 11:00:00 PM,1/20/2020 6:00:00 PM,RTO,RTO,RTO,RTO,114887.715,False
1/21/2020 12:00:00 AM,1/20/2020 7:00:00 PM,RTO,RTO,RTO,RTO,114357.331,False
1/21/2020 1:00:00 AM,1/20/2020 8:00:00 PM,RTO,RTO,RTO,RTO,112803.874,False
1/21/2020 2:00:00 AM,1/20/2020 9:00:00 PM,RTO,RTO,RTO,RTO,109757.938,False
1/21/2020 3:00:00 AM,1/20/2020 10:00:00 PM,RTO,RTO,RTO,RTO,104978.657,False
1/21/2020 4:00:00 AM,1/20/2020 11:00:00 PM,RTO,RTO,RTO,RTO,100843.200,False
1/21/2020 5:00:00 AM,1/21/2020 12:00:00 AM,RTO,RTO,RTO,RTO,98075.401,False
1/21/2020 6:00:00 AM,1/21/2020 1:00:00 AM,RTO,RTO,RTO,RTO,96791.647,False
1/21/2020 7:00:00 AM,1/21/2020 2:00:00 AM,RTO,RTO,RTO,RTO,96721.735,False
1/21/2020 8:00:00 AM,1/21/2020 3:00:00 AM,RTO,RTO,RTO,RTO,97517.456,False
1/21/2020 9:00:00 AM,1/21/2020 4:00:00 AM,RTO,RTO,RTO,RTO,100100.387,False
1/21/2020 10:00:00 AM,1/21/2020 5:00:00 AM,RTO,RTO,RTO,RTO,105855.849,False
1/21/2020 11:00:00 AM,1/21/2020 6:00:00 AM,RTO,RTO,RTO,RTO,114375.835,False
1/21/2020 12:00:00 PM,1/21/2020 7:00:00 AM,RTO,RTO,RTO,RTO,119123.763,False
1/21/2020 1:00:00 PM,1/21/2020 8:00:00 AM,RTO,RTO,RTO,RTO,117302.139,False
1/21/2020 2:00:00 PM,1/21/2020 9:00:00 AM,RTO,RTO,RTO,RTO,113286.714,False
1/21/2020 3:00:00 PM,1/21/2020 10:00:00 AM,RTO,RTO,RTO,RTO,109876.955,False
1/21/2020 4:00:00 PM,1/21/2020 11:00:00 AM,RTO,RTO,RTO,RTO,106800.961,False
1/21/2020 5:00:00 PM,1/21/2020 12:00:00 PM,RTO,RTO,RTO,RTO,104189.345,False
1/21/2020 6:00:00 PM,1/21/2020 1:00:00 PM,RTO,RTO,RTO,RTO,102332.673,False
1/21/2020 7:00:00 PM,1/21/2020 2:00:00 PM,RTO,RTO,RTO,RTO,100907.744,False
1/21/2020 8:00:00 PM,1/21/2020 3:00:00 PM,RTO,RTO,RTO,RTO,100874.404,False
1/21/2020 9:00:00 PM,1/21/2020 4:00:00 PM,RTO,RTO,RTO,RTO,103578.714,False
1/21/2020 10:00:00 PM,1/21/2020 5:00:00 PM,RTO,RTO,RTO,RTO,109731.250,False
1/21/2020 11:00:00 PM,1/21/2020 6:00:00 PM,RTO,RTO,RTO,RTO,113718.934,False
1/22/2020 12:00:00 AM,1/21/2020 7:00:00 PM,RTO,RTO,RTO,RTO,113549.530,False
1/22/2020 1:00:00 AM,1/21/2020 8:00:00 PM,RTO,RTO,RTO,RTO,112444.116,False
1/22/2020 2:00:00 AM,1/21/2020 9:00:00 PM,RTO,RTO,RTO,RTO,109480.601,False
1/22/2020 3:00:00 AM,1/21/2020 10:00:00 PM,RTO,RTO,RTO,RTO,104642.495,False
1/22/2020 4:00:00 AM,1/21/2020 11:00:00 PM,RTO,RTO,RTO,RTO,100547.820,False
1/22/2020 5:00:00 AM,1/22/2020 12:00:00 AM,RTO,RTO,RTO,RTO,98021.859,False
1/22/2020 6:00:00 AM,1/22/2020 1:00:00 AM,RTO,RTO,RTO,RTO,96957.775,False
1/22/2020 7:00:00 AM,1/22/2020 2:00:00 AM,RTO,RTO,RTO,RTO,97091.258,False
1/22/2020 8:00:00 AM,1/22/2020 3:00:00 AM,RTO,RTO,RTO,RTO,97819.877,False
1/22/2020 9:00:00 AM,1/22/2020 4:00:00 AM,RTO,RTO,RTO,RTO,100510.021,False
1/22/2020 10:00:00 AM,1/22/2020 5:00:00 AM,RTO,RTO,RTO,RTO,106314.615,False
1/22/2020 11:00:00 AM,1/22/2020 6:00:00 AM,RTO,RTO,RTO,RTO,114891.852,False
1/22/2020 12:00:00 PM,1/22/2020 7:00:00 AM,RTO,RTO,RTO,RTO,119543.327,False
1/22/2020 1:00:00 PM,1/22/2020 8:00:00 AM,RTO,RTO,RTO,RTO,117077.245,False
1/22/2020 2:00:00 PM,1/22/2020 9:00:00 AM,RTO,RTO,RTO,RTO,111548.385,False
1/22/2020 3:00:00 PM,1/22/2020 10:00:00 AM,RTO,RTO,RTO,RTO,106759.420,False
1/22/2020 4:00:00 PM,1/22/2020 11:00:00 AM,RTO,RTO,RTO,RTO,102688.960,False
1/22/2020 5:00:00 PM,1/22/2020 12:00:00 PM,RTO,RTO,RTO,RTO,99551.875,False
1/22/2020 6:00:00 PM,1/22/2020 1:00:00 PM,RTO,RTO,RTO,RTO,97428.303,False
