datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
8/14/2020 7:00:00 AM,8/14/2020 3:00:00 AM,RTO,RTO,RTO,RTO,80849.956,False
8/14/2020 8:00:00 AM,8/14/2020 4:00:00 AM,RTO,RTO,RTO,RTO,80717.363,False
8/14/2020 9:00:00 AM,8/14/2020 5:00:00 AM,RTO,RTO,RTO,RTO,82916.476,False
8/14/2020 10:00:00 AM,8/14/2020 6:00:00 AM,RTO,RTO,RTO,RTO,86946.454,False
8/14/2020 11:00:00 AM,8/14/2020 7:00:00 AM,RTO,RTO,RTO,RTO,91447.973,False
8/14/2020 12:00:00 PM,8/14/2020 8:00:00 AM,RTO,RTO,RTO,RTO,97363.275,False
8/14/2020 1:00:00 PM,8/14/2020 9:00:00 AM,RTO,RTO,RTO,RTO,103682.602,False
8/14/2020 2:00:00 PM,8/14/2020 10:00:00 AM,RTO,RTO,RTO,RTO,110044.541,False
8/14/2020 3:00:00 PM,8/14/2020 11:00:00 AM,RTO,RTO,RTO,RTO,116209.740,False
8/14/2020 4:00:00 PM,8/14/2020 12:00:00 PM,RTO,RTO,RTO,RTO,121503.801,False
8/14/2020 5:00:00 PM,8/14/2020 1:00:00 PM,RTO,RTO,RTO,RTO,125919.490,False
8/14/2020 6:00:00 PM,8/14/2020 2:00:00 PM,RTO,RTO,RTO,RTO,128214.248,False
8/14/2020 7:00:00 PM,8/14/2020 3:00:00 PM,RTO,RTO,RTO,RTO,129151.001,False
8/14/2020 8:00:00 PM,8/14/2020 4:00:00 PM,RTO,RTO,RTO,RTO,129017.780,False
8/14/2020 9:00:00 PM,8/14/2020 5:00:00 PM,RTO,RTO,RTO,RTO,127611.293,False
8/14/2020 10:00:00 PM,8/14/2020 6:00:00 PM,RTO,RTO,RTO,RTO,123666.916,False
8/14/2020 11:00:00 PM,8/14/2020 7:00:00 PM,RTO,RTO,RTO,RTO,118080.329,False
8/15/2020 12:00:00 AM,8/14/2020 8:00:00 PM,RTO,RTO,RTO,RTO,114020.842,False
8/15/2020 1:00:00 AM,8/14/2020 9:00:00 PM,RTO,RTO,RTO,RTO,109285.222,False
8/15/2020 2:00:00 AM,8/14/2020 10:00:00 PM,RTO,RTO,RTO,RTO,102180.517,False
8/15/2020 3:00:00 AM,8/14/2020 11:00:00 PM,RTO,RTO,RTO,RTO,94530.184,False
8/15/2020 4:00:00 AM,8/15/2020 12:00:00 AM,RTO,RTO,RTO,RTO,87748.500,False
8/15/2020 5:00:00 AM,8/15/2020 1:00:00 AM,RTO,RTO,RTO,RTO,82718.784,False
8/15/2020 6:00:00 AM,8/15/2020 2:00:00 AM,RTO,RTO,RTO,RTO,79129.307,False
8/15/2020 7:00:00 AM,8/15/2020 3:00:00 AM,RTO,RTO,RTO,RTO,76556.714,False
8/15/2020 8:00:00 AM,8/15/2020 4:00:00 AM,RTO,RTO,RTO,RTO,75264.413,False
8/15/2020 9:00:00 AM,8/15/2020 5:00:00 AM,RTO,RTO,RTO,RTO,75286.893,False
8/15/2020 10:00:00 AM,8/15/2020 6:00:00 AM,RTO,RTO,RTO,RTO,76208.245,False
8/15/2020 11:00:00 AM,8/15/2020 7:00:00 AM,RTO,RTO,RTO,RTO,77963.556,False
8/15/2020 12:00:00 PM,8/15/2020 8:00:00 AM,RTO,RTO,RTO,RTO,82563.896,False
8/15/2020 1:00:00 PM,8/15/2020 9:00:00 AM,RTO,RTO,RTO,RTO,88011.489,False
8/15/2020 2:00:00 PM,8/15/2020 10:00:00 AM,RTO,RTO,RTO,RTO,93287.633,False
8/15/2020 3:00:00 PM,8/15/2020 11:00:00 AM,RTO,RTO,RTO,RTO,98101.877,False
8/15/2020 4:00:00 PM,8/15/2020 12:00:00 PM,RTO,RTO,RTO,RTO,102050.160,False
8/15/2020 5:00:00 PM,8/15/2020 1:00:00 PM,RTO,RTO,RTO,RTO,104763.104,False
8/15/2020 6:00:00 PM,8/15/2020 2:00:00 PM,RTO,RTO,RTO,RTO,106708.829,False
8/15/2020 7:00:00 PM,8/15/2020 3:00:00 PM,RTO,RTO,RTO,RTO,107574.390,False
8/15/2020 8:00:00 PM,8/15/2020 4:00:00 PM,RTO,RTO,RTO,RTO,108040.764,False
8/15/2020 9:00:00 PM,8/15/2020 5:00:00 PM,RTO,RTO,RTO,RTO,107850.003,False
8/15/2020 10:00:00 PM,8/15/2020 6:00:00 PM,RTO,RTO,RTO,RTO,105390.050,False
8/15/2020 11:00:00 PM,8/15/2020 7:00:00 PM,RTO,RTO,RTO,RTO,102011.834,False
8/16/2020 12:00:00 AM,8/15/2020 8:00:00 PM,RTO,RTO,RTO,RTO,99720.681,False
8/16/2020 1:00:00 AM,8/15/2020 9:00:00 PM,RTO,RTO,RTO,RTO,96499.468,False
8/16/2020 2:00:00 AM,8/15/2020 10:00:00 PM,RTO,RTO,RTO,RTO,91144.375,False
8/16/2020 3:00:00 AM,8/15/2020 11:00:00 PM,RTO,RTO,RTO,RTO,85296.400,False
8/16/2020 4:00:00 AM,8/16/2020 12:00:00 AM,RTO,RTO,RTO,RTO,80002.364,False
8/16/2020 5:00:00 AM,8/16/2020 1:00:00 AM,RTO,RTO,RTO,RTO,75795.928,False
8/16/2020 6:00:00 AM,8/16/2020 2:00:00 AM,RTO,RTO,RTO,RTO,72634.886,False
8/16/2020 7:00:00 AM,8/16/2020 3:00:00 AM,RTO,RTO,RTO,RTO,70439.697,False
8/16/2020 8:00:00 AM,8/16/2020 4:00:00 AM,RTO,RTO,RTO,RTO,69197.268,False
8/16/2020 9:00:00 AM,8/16/2020 5:00:00 AM,RTO,RTO,RTO,RTO,68845.258,False
8/16/2020 10:00:00 AM,8/16/2020 6:00:00 AM,RTO,RTO,RTO,RTO,69149.490,False
8/16/2020 11:00:00 AM,8/16/2020 7:00:00 AM,RTO,RTO,RTO,RTO,69900.840,False
8/16/2020 12:00:00 PM,8/16/2020 8:00:00 AM,RTO,RTO,RTO,RTO,73980.324,False
8/16/2020 1:00:00 PM,8/16/2020 9:00:00 AM,RTO,RTO,RTO,RTO,79061.174,False
8/16/2020 2:00:00 PM,8/16/2020 10:00:00 AM,RTO,RTO,RTO,RTO,83887.455,False
8/16/2020 3:00:00 PM,8/16/2020 11:00:00 AM,RTO,RTO,RTO,RTO,88002.825,False
8/16/2020 4:00:00 PM,8/16/2020 12:00:00 PM,RTO,RTO,RTO,RTO,91006.306,False
8/16/2020 5:00:00 PM,8/16/2020 1:00:00 PM,RTO,RTO,RTO,RTO,93113.882,False
8/16/2020 6:00:00 PM,8/16/2020 2:00:00 PM,RTO,RTO,RTO,RTO,94986.010,False
8/16/2020 7:00:00 PM,8/16/2020 3:00:00 PM,RTO,RTO,RTO,RTO,97144.355,False
8/16/2020 8:00:00 PM,8/16/2020 4:00:00 PM,RTO,RTO,RTO,RTO,99408.391,False
8/16/2020 9:00:00 PM,8/16/2020 5:00:00 PM,RTO,RTO,RTO,RTO,101506.835,False
8/16/2020 10:00:00 PM,8/16/2020 6:00:00 PM,RTO,RTO,RTO,RTO,101502.045,False
8/16/2020 11:00:00 PM,8/16/2020 7:00:00 PM,RTO,RTO,RTO,RTO,99230.143,False
8/17/2020 12:00:00 AM,8/16/2020 8:00:00 PM,RTO,RTO,RTO,RTO,97020.218,False
8/17/2020 1:00:00 AM,8/16/2020 9:00:00 PM,RTO,RTO,RTO,RTO,93946.796,False
8/17/2020 2:00:00 AM,8/16/2020 10:00:00 PM,RTO,RTO,RTO,RTO,88162.376,False
8/17/2020 3:00:00 AM,8/16/2020 11:00:00 PM,RTO,RTO,RTO,RTO,82081.105,False
8/17/2020 4:00:00 AM,8/17/2020 12:00:00 AM,RTO,RTO,RTO,RTO,76734.086,False
8/17/2020 5:00:00 AM,8/17/2020 1:00:00 AM,RTO,RTO,RTO,RTO,73026.479,False
8/17/2020 6:00:00 AM,8/17/2020 2:00:00 AM,RTO,RTO,RTO,RTO,70434.009,False
8/17/2020 7:00:00 AM,8/17/2020 3:00:00 AM,RTO,RTO,RTO,RTO,69010.770,False
8/17/2020 8:00:00 AM,8/17/2020 4:00:00 AM,RTO,RTO,RTO,RTO,69390.854,False
8/17/2020 9:00:00 AM,8/17/2020 5:00:00 AM,RTO,RTO,RTO,RTO,72054.225,False
8/17/2020 10:00:00 AM,8/17/2020 6:00:00 AM,RTO,RTO,RTO,RTO,76553.422,False
8/17/2020 11:00:00 AM,8/17/2020 7:00:00 AM,RTO,RTO,RTO,RTO,80888.012,False
8/17/2020 12:00:00 PM,8/17/2020 8:00:00 AM,RTO,RTO,RTO,RTO,86435.619,False
8/17/2020 1:00:00 PM,8/17/2020 9:00:00 AM,RTO,RTO,RTO,RTO,91706.470,False
8/17/2020 2:00:00 PM,8/17/2020 10:00:00 AM,RTO,RTO,RTO,RTO,96771.658,False
8/17/2020 3:00:00 PM,8/17/2020 11:00:00 AM,RTO,RTO,RTO,RTO,102502.613,False
8/17/2020 4:00:00 PM,8/17/2020 12:00:00 PM,RTO,RTO,RTO,RTO,107784.666,False
8/17/2020 5:00:00 PM,8/17/2020 1:00:00 PM,RTO,RTO,RTO,RTO,112754.081,False
8/17/2020 6:00:00 PM,8/17/2020 2:00:00 PM,RTO,RTO,RTO,RTO,116083.725,False
8/17/2020 7:00:00 PM,8/17/2020 3:00:00 PM,RTO,RTO,RTO,RTO,117763.610,False
8/17/2020 8:00:00 PM,8/17/2020 4:00:00 PM,RTO,RTO,RTO,RTO,118052.773,False
8/17/2020 9:00:00 PM,8/17/2020 5:00:00 PM,RTO,RTO,RTO,RTO,117943.188,False
8/17/2020 10:00:00 PM,8/17/2020 6:00:00 PM,RTO,RTO,RTO,RTO,115596.347,False
8/17/2020 11:00:00 PM,8/17/2020 7:00:00 PM,RTO,RTO,RTO,RTO,110975.413,False
8/18/2020 12:00:00 AM,8/17/2020 8:00:00 PM,RTO,RTO,RTO,RTO,106977.027,False
8/18/2020 1:00:00 AM,8/17/2020 9:00:00 PM,RTO,RTO,RTO,RTO,102108.201,False
8/18/2020 2:00:00 AM,8/17/2020 10:00:00 PM,RTO,RTO,RTO,RTO,94770.608,False
8/18/2020 3:00:00 AM,8/17/2020 11:00:00 PM,RTO,RTO,RTO,RTO,87338.519,False
8/18/2020 4:00:00 AM,8/18/2020 12:00:00 AM,RTO,RTO,RTO,RTO,81153.402,False
8/18/2020 5:00:00 AM,8/18/2020 1:00:00 AM,RTO,RTO,RTO,RTO,76843.026,False
8/18/2020 6:00:00 AM,8/18/2020 2:00:00 AM,RTO,RTO,RTO,RTO,73618.662,False
8/18/2020 7:00:00 AM,8/18/2020 3:00:00 AM,RTO,RTO,RTO,RTO,71993.935,False
8/18/2020 8:00:00 AM,8/18/2020 4:00:00 AM,RTO,RTO,RTO,RTO,71894.085,False
8/18/2020 9:00:00 AM,8/18/2020 5:00:00 AM,RTO,RTO,RTO,RTO,74387.940,False
8/18/2020 10:00:00 AM,8/18/2020 6:00:00 AM,RTO,RTO,RTO,RTO,78325.556,False
8/18/2020 11:00:00 AM,8/18/2020 7:00:00 AM,RTO,RTO,RTO,RTO,82760.789,False
8/18/2020 12:00:00 PM,8/18/2020 8:00:00 AM,RTO,RTO,RTO,RTO,87834.074,False
8/18/2020 1:00:00 PM,8/18/2020 9:00:00 AM,RTO,RTO,RTO,RTO,92775.533,False
8/18/2020 2:00:00 PM,8/18/2020 10:00:00 AM,RTO,RTO,RTO,RTO,97614.676,False
8/18/2020 3:00:00 PM,8/18/2020 11:00:00 AM,RTO,RTO,RTO,RTO,101894.725,False
8/18/2020 4:00:00 PM,8/18/2020 12:00:00 PM,RTO,RTO,RTO,RTO,106051.859,False
8/18/2020 5:00:00 PM,8/18/2020 1:00:00 PM,RTO,RTO,RTO,RTO,110138.727,False
8/18/2020 6:00:00 PM,8/18/2020 2:00:00 PM,RTO,RTO,RTO,RTO,112897.366,False
8/18/2020 7:00:00 PM,8/18/2020 3:00:00 PM,RTO,RTO,RTO,RTO,114441.705,False
8/18/2020 8:00:00 PM,8/18/2020 4:00:00 PM,RTO,RTO,RTO,RTO,115689.114,False
8/18/2020 9:00:00 PM,8/18/2020 5:00:00 PM,RTO,RTO,RTO,RTO,115803.235,False
8/18/2020 10:00:00 PM,8/18/2020 6:00:00 PM,RTO,RTO,RTO,RTO,113613.047,False
8/18/2020 11:00:00 PM,8/18/2020 7:00:00 PM,RTO,RTO,RTO,RTO,108594.676,False
8/19/2020 12:00:00 AM,8/18/2020 8:00:00 PM,RTO,RTO,RTO,RTO,104989.737,False
8/19/2020 1:00:00 AM,8/18/2020 9:00:00 PM,RTO,RTO,RTO,RTO,100421.916,False
8/19/2020 2:00:00 AM,8/18/2020 10:00:00 PM,RTO,RTO,RTO,RTO,93286.601,False
8/19/2020 3:00:00 AM,8/18/2020 11:00:00 PM,RTO,RTO,RTO,RTO,86103.131,False
8/19/2020 4:00:00 AM,8/19/2020 12:00:00 AM,RTO,RTO,RTO,RTO,80100.376,False
8/19/2020 5:00:00 AM,8/19/2020 1:00:00 AM,RTO,RTO,RTO,RTO,75982.261,False
8/19/2020 6:00:00 AM,8/19/2020 2:00:00 AM,RTO,RTO,RTO,RTO,73063.921,False
8/19/2020 7:00:00 AM,8/19/2020 3:00:00 AM,RTO,RTO,RTO,RTO,71514.959,False
8/19/2020 8:00:00 AM,8/19/2020 4:00:00 AM,RTO,RTO,RTO,RTO,71488.862,False
8/19/2020 9:00:00 AM,8/19/2020 5:00:00 AM,RTO,RTO,RTO,RTO,73890.877,False
8/19/2020 10:00:00 AM,8/19/2020 6:00:00 AM,RTO,RTO,RTO,RTO,78353.088,False
8/19/2020 11:00:00 AM,8/19/2020 7:00:00 AM,RTO,RTO,RTO,RTO,82136.347,False
8/19/2020 12:00:00 PM,8/19/2020 8:00:00 AM,RTO,RTO,RTO,RTO,86355.265,False
8/19/2020 1:00:00 PM,8/19/2020 9:00:00 AM,RTO,RTO,RTO,RTO,90166.216,False
8/19/2020 2:00:00 PM,8/19/2020 10:00:00 AM,RTO,RTO,RTO,RTO,93440.092,False
8/19/2020 3:00:00 PM,8/19/2020 11:00:00 AM,RTO,RTO,RTO,RTO,96595.430,False
8/19/2020 4:00:00 PM,8/19/2020 12:00:00 PM,RTO,RTO,RTO,RTO,100300.660,False
8/19/2020 5:00:00 PM,8/19/2020 1:00:00 PM,RTO,RTO,RTO,RTO,104083.318,False
8/19/2020 6:00:00 PM,8/19/2020 2:00:00 PM,RTO,RTO,RTO,RTO,107001.818,False
8/19/2020 7:00:00 PM,8/19/2020 3:00:00 PM,RTO,RTO,RTO,RTO,109498.042,False
8/19/2020 8:00:00 PM,8/19/2020 4:00:00 PM,RTO,RTO,RTO,RTO,111529.928,False
8/19/2020 9:00:00 PM,8/19/2020 5:00:00 PM,RTO,RTO,RTO,RTO,112911.973,False
8/19/2020 10:00:00 PM,8/19/2020 6:00:00 PM,RTO,RTO,RTO,RTO,111518.231,False
8/19/2020 11:00:00 PM,8/19/2020 7:00:00 PM,RTO,RTO,RTO,RTO,106717.823,False
8/20/2020 12:00:00 AM,8/19/2020 8:00:00 PM,RTO,RTO,RTO,RTO,102812.005,False
8/20/2020 1:00:00 AM,8/19/2020 9:00:00 PM,RTO,RTO,RTO,RTO,98384.606,False
8/20/2020 2:00:00 AM,8/19/2020 10:00:00 PM,RTO,RTO,RTO,RTO,91202.801,False
8/20/2020 3:00:00 AM,8/19/2020 11:00:00 PM,RTO,RTO,RTO,RTO,83966.687,False
8/20/2020 4:00:00 AM,8/20/2020 12:00:00 AM,RTO,RTO,RTO,RTO,78104.457,False
8/20/2020 5:00:00 AM,8/20/2020 1:00:00 AM,RTO,RTO,RTO,RTO,73589.812,False
8/20/2020 6:00:00 AM,8/20/2020 2:00:00 AM,RTO,RTO,RTO,RTO,70653.623,False
8/20/2020 7:00:00 AM,8/20/2020 3:00:00 AM,RTO,RTO,RTO,RTO,69058.854,False
8/20/2020 8:00:00 AM,8/20/2020 4:00:00 AM,RTO,RTO,RTO,RTO,68838.728,False
8/20/2020 9:00:00 AM,8/20/2020 5:00:00 AM,RTO,RTO,RTO,RTO,71094.469,False
8/20/2020 10:00:00 AM,8/20/2020 6:00:00 AM,RTO,RTO,RTO,RTO,74917.538,False
8/20/2020 11:00:00 AM,8/20/2020 7:00:00 AM,RTO,RTO,RTO,RTO,79154.514,False
8/20/2020 12:00:00 PM,8/20/2020 8:00:00 AM,RTO,RTO,RTO,RTO,83921.318,False
8/20/2020 1:00:00 PM,8/20/2020 9:00:00 AM,RTO,RTO,RTO,RTO,88421.564,False
8/20/2020 2:00:00 PM,8/20/2020 10:00:00 AM,RTO,RTO,RTO,RTO,92841.045,False
8/20/2020 3:00:00 PM,8/20/2020 11:00:00 AM,RTO,RTO,RTO,RTO,97467.147,False
8/20/2020 4:00:00 PM,8/20/2020 12:00:00 PM,RTO,RTO,RTO,RTO,102182.391,False
8/20/2020 5:00:00 PM,8/20/2020 1:00:00 PM,RTO,RTO,RTO,RTO,106478.598,False
8/20/2020 6:00:00 PM,8/20/2020 2:00:00 PM,RTO,RTO,RTO,RTO,110372.251,False
8/20/2020 7:00:00 PM,8/20/2020 3:00:00 PM,RTO,RTO,RTO,RTO,113372.737,False
8/20/2020 8:00:00 PM,8/20/2020 4:00:00 PM,RTO,RTO,RTO,RTO,115838.441,False
8/20/2020 9:00:00 PM,8/20/2020 5:00:00 PM,RTO,RTO,RTO,RTO,117044.950,False
8/20/2020 10:00:00 PM,8/20/2020 6:00:00 PM,RTO,RTO,RTO,RTO,115374.402,False
8/20/2020 11:00:00 PM,8/20/2020 7:00:00 PM,RTO,RTO,RTO,RTO,110336.234,False
8/21/2020 12:00:00 AM,8/20/2020 8:00:00 PM,RTO,RTO,RTO,RTO,106259.235,False
8/21/2020 1:00:00 AM,8/20/2020 9:00:00 PM,RTO,RTO,RTO,RTO,101210.356,False
8/21/2020 2:00:00 AM,8/20/2020 10:00:00 PM,RTO,RTO,RTO,RTO,93654.923,False
8/21/2020 3:00:00 AM,8/20/2020 11:00:00 PM,RTO,RTO,RTO,RTO,86108.707,False
8/21/2020 4:00:00 AM,8/21/2020 12:00:00 AM,RTO,RTO,RTO,RTO,80147.775,False
8/21/2020 5:00:00 AM,8/21/2020 1:00:00 AM,RTO,RTO,RTO,RTO,75771.573,False
8/21/2020 6:00:00 AM,8/21/2020 2:00:00 AM,RTO,RTO,RTO,RTO,72776.912,False
8/21/2020 7:00:00 AM,8/21/2020 3:00:00 AM,RTO,RTO,RTO,RTO,70941.131,False
8/21/2020 8:00:00 AM,8/21/2020 4:00:00 AM,RTO,RTO,RTO,RTO,70885.331,False
8/21/2020 9:00:00 AM,8/21/2020 5:00:00 AM,RTO,RTO,RTO,RTO,73144.497,False
8/21/2020 10:00:00 AM,8/21/2020 6:00:00 AM,RTO,RTO,RTO,RTO,77135.473,False
8/21/2020 11:00:00 AM,8/21/2020 7:00:00 AM,RTO,RTO,RTO,RTO,81270.473,False
8/21/2020 12:00:00 PM,8/21/2020 8:00:00 AM,RTO,RTO,RTO,RTO,86641.917,False
8/21/2020 1:00:00 PM,8/21/2020 9:00:00 AM,RTO,RTO,RTO,RTO,91911.281,False
8/21/2020 2:00:00 PM,8/21/2020 10:00:00 AM,RTO,RTO,RTO,RTO,97599.990,False
8/21/2020 3:00:00 PM,8/21/2020 11:00:00 AM,RTO,RTO,RTO,RTO,102854.052,False
8/21/2020 4:00:00 PM,8/21/2020 12:00:00 PM,RTO,RTO,RTO,RTO,108071.134,False
8/21/2020 5:00:00 PM,8/21/2020 1:00:00 PM,RTO,RTO,RTO,RTO,113316.035,False
8/21/2020 6:00:00 PM,8/21/2020 2:00:00 PM,RTO,RTO,RTO,RTO,117073.012,False
8/21/2020 7:00:00 PM,8/21/2020 3:00:00 PM,RTO,RTO,RTO,RTO,119926.313,False
8/21/2020 8:00:00 PM,8/21/2020 4:00:00 PM,RTO,RTO,RTO,RTO,121792.152,False
8/21/2020 9:00:00 PM,8/21/2020 5:00:00 PM,RTO,RTO,RTO,RTO,121956.006,False
8/21/2020 10:00:00 PM,8/21/2020 6:00:00 PM,RTO,RTO,RTO,RTO,118532.107,False
8/21/2020 11:00:00 PM,8/21/2020 7:00:00 PM,RTO,RTO,RTO,RTO,113990.758,False
8/22/2020 12:00:00 AM,8/21/2020 8:00:00 PM,RTO,RTO,RTO,RTO,110609.085,False
8/22/2020 1:00:00 AM,8/21/2020 9:00:00 PM,RTO,RTO,RTO,RTO,106150.158,False
8/22/2020 2:00:00 AM,8/21/2020 10:00:00 PM,RTO,RTO,RTO,RTO,99262.292,False
8/22/2020 3:00:00 AM,8/21/2020 11:00:00 PM,RTO,RTO,RTO,RTO,91939.548,False
8/22/2020 4:00:00 AM,8/22/2020 12:00:00 AM,RTO,RTO,RTO,RTO,85622.210,False
8/22/2020 5:00:00 AM,8/22/2020 1:00:00 AM,RTO,RTO,RTO,RTO,80859.661,False
8/22/2020 6:00:00 AM,8/22/2020 2:00:00 AM,RTO,RTO,RTO,RTO,77281.738,False
8/22/2020 7:00:00 AM,8/22/2020 3:00:00 AM,RTO,RTO,RTO,RTO,75043.936,False
8/22/2020 8:00:00 AM,8/22/2020 4:00:00 AM,RTO,RTO,RTO,RTO,73976.789,False
8/22/2020 9:00:00 AM,8/22/2020 5:00:00 AM,RTO,RTO,RTO,RTO,74183.351,False
8/22/2020 10:00:00 AM,8/22/2020 6:00:00 AM,RTO,RTO,RTO,RTO,75150.867,False
8/22/2020 11:00:00 AM,8/22/2020 7:00:00 AM,RTO,RTO,RTO,RTO,76973.633,False
8/22/2020 12:00:00 PM,8/22/2020 8:00:00 AM,RTO,RTO,RTO,RTO,81989.993,False
8/22/2020 1:00:00 PM,8/22/2020 9:00:00 AM,RTO,RTO,RTO,RTO,88454.897,False
8/22/2020 2:00:00 PM,8/22/2020 10:00:00 AM,RTO,RTO,RTO,RTO,95530.178,False
8/22/2020 3:00:00 PM,8/22/2020 11:00:00 AM,RTO,RTO,RTO,RTO,102236.373,False
8/22/2020 4:00:00 PM,8/22/2020 12:00:00 PM,RTO,RTO,RTO,RTO,108379.447,False
8/22/2020 5:00:00 PM,8/22/2020 1:00:00 PM,RTO,RTO,RTO,RTO,113021.863,False
8/22/2020 6:00:00 PM,8/22/2020 2:00:00 PM,RTO,RTO,RTO,RTO,116234.368,False
8/22/2020 7:00:00 PM,8/22/2020 3:00:00 PM,RTO,RTO,RTO,RTO,118748.083,False
8/22/2020 8:00:00 PM,8/22/2020 4:00:00 PM,RTO,RTO,RTO,RTO,120120.704,False
8/22/2020 9:00:00 PM,8/22/2020 5:00:00 PM,RTO,RTO,RTO,RTO,120541.810,False
8/22/2020 10:00:00 PM,8/22/2020 6:00:00 PM,RTO,RTO,RTO,RTO,118228.030,False
8/22/2020 11:00:00 PM,8/22/2020 7:00:00 PM,RTO,RTO,RTO,RTO,113512.192,False
8/23/2020 12:00:00 AM,8/22/2020 8:00:00 PM,RTO,RTO,RTO,RTO,109761.755,False
8/23/2020 1:00:00 AM,8/22/2020 9:00:00 PM,RTO,RTO,RTO,RTO,104835.790,False
8/23/2020 2:00:00 AM,8/22/2020 10:00:00 PM,RTO,RTO,RTO,RTO,98151.437,False
8/23/2020 3:00:00 AM,8/22/2020 11:00:00 PM,RTO,RTO,RTO,RTO,91082.941,False
8/23/2020 4:00:00 AM,8/23/2020 12:00:00 AM,RTO,RTO,RTO,RTO,84855.875,False
8/23/2020 5:00:00 AM,8/23/2020 1:00:00 AM,RTO,RTO,RTO,RTO,80034.450,False
8/23/2020 6:00:00 AM,8/23/2020 2:00:00 AM,RTO,RTO,RTO,RTO,76700.006,False
8/23/2020 7:00:00 AM,8/23/2020 3:00:00 AM,RTO,RTO,RTO,RTO,74330.578,False
8/23/2020 8:00:00 AM,8/23/2020 4:00:00 AM,RTO,RTO,RTO,RTO,73157.477,False
8/23/2020 9:00:00 AM,8/23/2020 5:00:00 AM,RTO,RTO,RTO,RTO,72733.913,False
8/23/2020 10:00:00 AM,8/23/2020 6:00:00 AM,RTO,RTO,RTO,RTO,73127.644,False
8/23/2020 11:00:00 AM,8/23/2020 7:00:00 AM,RTO,RTO,RTO,RTO,74347.171,False
8/23/2020 12:00:00 PM,8/23/2020 8:00:00 AM,RTO,RTO,RTO,RTO,79347.043,False
8/23/2020 1:00:00 PM,8/23/2020 9:00:00 AM,RTO,RTO,RTO,RTO,86141.220,False
8/23/2020 2:00:00 PM,8/23/2020 10:00:00 AM,RTO,RTO,RTO,RTO,94155.228,False
8/23/2020 3:00:00 PM,8/23/2020 11:00:00 AM,RTO,RTO,RTO,RTO,102184.457,False
8/23/2020 4:00:00 PM,8/23/2020 12:00:00 PM,RTO,RTO,RTO,RTO,109355.056,False
8/23/2020 5:00:00 PM,8/23/2020 1:00:00 PM,RTO,RTO,RTO,RTO,114556.911,False
8/23/2020 6:00:00 PM,8/23/2020 2:00:00 PM,RTO,RTO,RTO,RTO,118345.243,False
8/23/2020 7:00:00 PM,8/23/2020 3:00:00 PM,RTO,RTO,RTO,RTO,121472.078,False
8/23/2020 8:00:00 PM,8/23/2020 4:00:00 PM,RTO,RTO,RTO,RTO,123832.105,False
8/23/2020 9:00:00 PM,8/23/2020 5:00:00 PM,RTO,RTO,RTO,RTO,124731.087,False
8/23/2020 10:00:00 PM,8/23/2020 6:00:00 PM,RTO,RTO,RTO,RTO,122277.833,False
8/23/2020 11:00:00 PM,8/23/2020 7:00:00 PM,RTO,RTO,RTO,RTO,117951.143,False
8/24/2020 12:00:00 AM,8/23/2020 8:00:00 PM,RTO,RTO,RTO,RTO,114708.320,False
8/24/2020 1:00:00 AM,8/23/2020 9:00:00 PM,RTO,RTO,RTO,RTO,109858.008,False
8/24/2020 2:00:00 AM,8/23/2020 10:00:00 PM,RTO,RTO,RTO,RTO,102804.400,False
8/24/2020 3:00:00 AM,8/23/2020 11:00:00 PM,RTO,RTO,RTO,RTO,95155.129,False
8/24/2020 4:00:00 AM,8/24/2020 12:00:00 AM,RTO,RTO,RTO,RTO,89103.132,False
8/24/2020 5:00:00 AM,8/24/2020 1:00:00 AM,RTO,RTO,RTO,RTO,84494.889,False
8/24/2020 6:00:00 AM,8/24/2020 2:00:00 AM,RTO,RTO,RTO,RTO,81188.897,False
8/24/2020 7:00:00 AM,8/24/2020 3:00:00 AM,RTO,RTO,RTO,RTO,79278.828,False
8/24/2020 8:00:00 AM,8/24/2020 4:00:00 AM,RTO,RTO,RTO,RTO,79251.405,False
8/24/2020 9:00:00 AM,8/24/2020 5:00:00 AM,RTO,RTO,RTO,RTO,81870.277,False
8/24/2020 10:00:00 AM,8/24/2020 6:00:00 AM,RTO,RTO,RTO,RTO,86657.135,False
8/24/2020 11:00:00 AM,8/24/2020 7:00:00 AM,RTO,RTO,RTO,RTO,91798.142,False
8/24/2020 12:00:00 PM,8/24/2020 8:00:00 AM,RTO,RTO,RTO,RTO,98728.767,False
8/24/2020 1:00:00 PM,8/24/2020 9:00:00 AM,RTO,RTO,RTO,RTO,106452.213,False
8/24/2020 2:00:00 PM,8/24/2020 10:00:00 AM,RTO,RTO,RTO,RTO,114280.568,False
8/24/2020 3:00:00 PM,8/24/2020 11:00:00 AM,RTO,RTO,RTO,RTO,122030.616,False
8/24/2020 4:00:00 PM,8/24/2020 12:00:00 PM,RTO,RTO,RTO,RTO,128891.674,False
8/24/2020 5:00:00 PM,8/24/2020 1:00:00 PM,RTO,RTO,RTO,RTO,134045.691,False
8/24/2020 6:00:00 PM,8/24/2020 2:00:00 PM,RTO,RTO,RTO,RTO,137379.624,False
8/24/2020 7:00:00 PM,8/24/2020 3:00:00 PM,RTO,RTO,RTO,RTO,139181.769,False
